JOY,ANGER,SHAME,DISGUST,SADNESS,FEAR,GUILT
0.621118,0.320896,0.446809,0.541772,0.541033,0.613333,0.395973
0.621118,0.320896,0.446809,0.541772,0.541033,0.613333,0.395973
0.623145,0.337662,0.408602,0.522667,0.545455,0.599388,0.374269
0.621118,0.320896,0.446809,0.541772,0.541033,0.613333,0.395973
0.619048,0.333333,0.425373,0.511765,0.530973,0.601266,0.402439
